UWI,WELLNAME,CYCLE_INDEX,STARTTIME,GAS_PER_DAY,PLUNGER_SPEED,FLOW_RATE_END_FLOW,AFTERFLOW_MINS,CL_END_FLOW,TUBING_PRESSURE_AVG_FLOW,CASING_PRESSURE_AVG_FLOW,WELL_VENT,LOAD_RATIO_PRIOR_OPEN,CSG_OVER_LINE,CYCLE_LENGTH,SHUTIN_LENGTH,FLOW_LENGTH,CAS_TUB_DIFF_MAX,CAS_TUB_DIFF_AVG,CAS_TUB_DIFF_MIN,CAS_TUB_DIFF_LAST,TUB_LINE_DIFF_MAX,TUB_LINE_DIFF_AVG,TUB_LINE_DIFF_MIN,AVG_BHP,AVG_BHP_SI,AVG_BHP_FLOW,GAS_PER_CYCLE,PLUNGER_TRAVEL_TIME,AVG_SLUG_HEIGHT,WELL_VENT_SEC,MIN_DP,MAX_DP,LEAKING_VALVE,LIFT_MINS,PLUNGER_FALL_TIME,AVG_TUB_MIN_LINE_FLOW_EXCESS,CASING_FLAT_MINS,FALL_EST_DIFF_MINS,PLUNGER_FALL_EXCESS,CSG_TUB_DIFF_MAX_SI,AVG_DP_FLOW,SLUG_ARRIVAL,SLUG_SIZE_LT_MAX,ARRIVAL_SENSOR_FAIL,CONSEC_NON_ARRIVALS,CAS_TUB_DIFF_MAX_SI,MAX_SLUG_SIZE,TUB_LT_LINE_SI_MINS,DP_FLOW_GT_115_MINS,DP_FLOW_GT_MACH_MINS,TUB_LINE_DIFF_MAX_SI,PLUNGER_FALL_EST_LIQUID,PLUNGER_FALL_EST_GAS,PLUNGER_FALL_EST_TOTAL_CSN,CSG_BUILD_RATE,SLUG_CHANGE_AT_OPEN,CSG_RISE_TOTAL_SI,LINE_PRESSURE_AVG_FLOW,SLUG_RATE_PER_DAY,OFF_TIME_LONG_PCENT,SLUG_SIZE_AT_OPEN,SLUG_PCENT_MAX_OPEN,TUB_CAS_ANNULUS_BRIDGE,PERCENT_ON_TIME_VENTING,LINE_PRESSURE_AVG_SI,CASING_DIFF,LINE_PRESSURE_JUMP_AT_OPEN,ARRIVAL_FAST_DRY,AVG_CSG_MIN_LINE,AVG_CSG_MIN_LINE_SHUTIN,GAS_IN_TUBING_BEFORE_OPEN,GAS_PRODUCED_BEFORE_ARRIVAL,GAS_RATIO_PRODUCED_OVER_STORED,FDT,FSPUDDATE,CASING_ID,TUBING_ID,TUBING_LENGTH_FT,CSG_LINE_DIFF_MAX_SI,PERCENT_CL_END_FLOW
3003922192,SAN JUAN 30-5 UNIT #14A,14,2021-01-13 09:43:32,43.06,1416.19,305.2,1.0,218.93,62.4,104.46,,0.05,1.98,2408.0,2100.0,308.0,42.5,41.87,41.2,2.4,2.2,2.2,2.2,120.08,120.32,118.38,1.2,247.0,6.0,,23.7,159.5,0,4.1,20.0,2.2,9.53,15.0,1.22,30.1,67.38,1,1.0,0,0,30.1,455.0,0.0,0.0,1.0,51.7,0.5,23.3,28.8,0.15,-0.14,7.5,60.2,0.72,0.43,67.0,0.15,0,,96.1,,7.8,0.0,48.95,49.55,0.857,0.978,1.14,44207.40523,29666.0,6.456,1.995,5830,54.2,139.0
3003922192,SAN JUAN 30-5 UNIT #14A,15,2021-01-13 10:23:40,33.45,1267.39,287.3,1.0,221.57,63.9,104.34,,0.05,1.86,2712.0,2376.0,336.0,40.3,40.0,39.5,2.2,2.3,2.3,2.3,120.55,120.84,118.25,1.05,276.0,5.6,,16.7,93.9,0,4.6,20.0,2.3,9.27,19.6,1.37,29.7,47.43,1,1.0,0,0,29.7,443.0,0.0,0.0,1.0,48.5,0.6,23.3,28.9,0.07,-0.15,7.6,61.6,0.64,0.51,61.0,0.14,0,,99.3,,5.0,0.0,48.04,48.72,0.865,0.852,0.98,44207.4331,29666.0,6.456,1.995,5830,50.7,130.0
3003922192,SAN JUAN 30-5 UNIT #14A,16,2021-01-13 11:08:52,37.02,1310.11,257.4,1.0,216.44,61.85,104.47,,0.06,1.93,2427.0,2100.0,327.0,43.4,42.45,41.5,3.0,2.5,2.25,2.0,120.29,120.61,118.39,1.04,267.0,7.8,,1.4,60.9,0,4.5,19.0,2.25,9.87,16.0,1.21,30.1,30.32,1,,0,0,30.1,,0.0,0.0,1.0,49.6,0.7,23.3,29.0,0.1,-0.28,6.7,59.6,1.07,0.46,,,0,,95.6,,22.0,0.0,47.57,48.48,0.852,0.794,0.93,44207.46449,29666.0,6.456,1.995,5830,52.6,119.0
3003922192,SAN JUAN 30-5 UNIT #14A,17,2021-01-13 11:49:19,37.18,1366.41,284.5,1.0,218.22,62.0,104.34,,0.1,1.94,2417.0,2100.0,317.0,42.3,41.87,41.6,5.2,2.4,2.4,2.4,120.32,120.61,118.25,1.04,256.0,12.5,,22.5,98.1,0,4.3,9.0,2.4,7.32,5.8,1.2,30.1,47.18,1,1.0,0,0,30.1,529.0,0.0,0.0,1.0,47.9,0.9,23.3,29.2,0.1,-0.02,7.5,59.6,1.79,0.17,144.0,0.27,0,,98.8,,5.9,0.0,49.09,49.74,0.836,0.822,0.98,44207.49258,29666.0,6.456,1.995,5830,53.2,130.0
3003922192,SAN JUAN 30-5 UNIT #14A,18,2021-01-13 12:29:36,45.31,1249.29,225.0,1.0,217.87,62.35,104.15,,0.05,1.88,2441.0,2100.0,341.0,41.5,41.23,40.9,2.1,2.1,2.0,1.9,120.13,120.49,118.03,1.28,280.0,5.6,,13.2,173.6,0,4.7,10.0,2.0,8.6,6.2,1.22,30.5,57.7,1,1.0,0,0,30.5,640.0,0.0,1.0,1.0,49.0,0.5,23.3,28.8,0.1,-0.19,7.1,60.35,0.71,0.17,58.0,0.09,0,,99.1,,8.1,0.0,47.42,48.17,0.861,1.12,1.3,44207.52056,29666.0,6.456,1.995,5830,51.1,103.0
3003922192,SAN JUAN 30-5 UNIT #14A,19,2021-01-13 13:10:17,33.19,1166.0,322.2,0.0,224.01,65.3,104.98,,,1.83,3254.0,2954.0,300.0,40.1,39.7,39.1,-0.3,2.8,2.8,2.8,121.35,121.59,118.98,1.25,300.0,0.0,,23.9,151.2,0,5.0,19.0,2.8,15.52,30.2,1.71,28.5,71.13,1,1.0,1,0,28.5,111.0,0.0,0.0,2.0,50.3,0.5,23.3,28.8,0.1,-0.73,8.2,62.5,0.0,0.61,3.0,0.03,0,,99.4,,6.3,0.0,48.15,48.76,,,,44207.54881,29666.0,6.456,1.995,5830,50.2,144.0
3003922192,SAN JUAN 30-5 UNIT #14A,20,2021-01-13 14:04:31,37.08,1325.0,292.0,1.0,223.66,65.1,104.58,,0.01,1.86,2656.0,2332.0,324.0,39.8,39.23,38.5,0.0,2.5,2.5,2.5,121.01,121.33,118.52,1.14,264.0,0.9,,18.2,115.6,0,4.4,9.0,2.5,12.38,10.2,1.35,28.8,57.45,1,,0,0,28.8,604.0,0.0,0.0,1.0,51.7,0.4,23.3,28.7,0.07,-0.61,7.4,62.6,0.0,0.26,0.0,,0,,94.2,,6.1,0.0,48.72,49.6,0.883,0.936,1.06,44207.58647,29666.0,6.456,1.995,5830,54.3,131.0
3003922192,SAN JUAN 30-5 UNIT #14A,21,2021-01-13 14:48:47,32.74,1305.22,245.9,1.0,219.46,63.4,104.48,,0.05,1.91,2428.0,2100.0,328.0,41.5,40.58,40.1,2.4,2.7,2.4,2.1,120.42,120.76,118.41,0.92,268.0,6.0,,1.7,58.7,0,4.5,19.0,2.4,8.78,16.0,1.21,29.3,28.3,1,1.0,0,0,29.3,136.0,0.0,0.0,0.0,49.6,0.6,23.3,28.9,0.13,-0.14,7.0,61.0,0.71,0.46,67.0,0.49,0,,97.6,,12.4,0.0,46.19,46.82,0.862,0.775,0.9,44207.61721,29666.0,6.456,1.995,5830,52.0,112.0
3003922192,SAN JUAN 30-5 UNIT #14A,22,2021-01-13 15:29:15,37.41,1320.0,286.0,1.0,219.11,62.5,104.18,,0.07,1.91,2425.0,2100.0,325.0,42.5,41.7,41.1,3.0,2.4,2.4,2.4,120.38,120.71,118.07,1.05,265.0,8.3,,19.0,88.6,0,4.4,13.0,2.4,9.25,6.1,1.21,29.2,46.93,1,1.0,0,0,29.2,504.0,0.0,0.0,1.0,48.9,0.6,23.3,28.9,0.15,-0.25,7.1,60.1,1.07,0.17,83.0,0.16,0,,96.2,,6.0,0.0,48.74,49.4,0.852,0.84,0.99,44207.64531,29666.0,6.456,1.995,5830,52.5,131.0
3003922192,SAN JUAN 30-5 UNIT #14A,23,2021-01-13 16:09:40,47.35,1310.11,238.8,1.0,217.87,62.25,104.37,,0.08,1.89,2427.0,2100.0,327.0,41.9,41.25,40.5,3.8,2.7,2.3,1.9,120.15,120.47,118.28,1.33,267.0,9.7,,12.2,193.4,0,4.5,19.0,2.3,10.67,16.0,1.21,31.2,63.44,1,1.0,0,0,31.2,499.0,0.0,1.0,1.0,47.4,0.7,23.3,29.0,0.1,-0.21,6.9,59.95,1.42,0.46,105.0,0.21,0,,99.7,,8.8,0.0,47.55,48.24,0.843,1.185,1.41,44207.67338,29666.0,6.456,1.995,5830,52.3,110.0
3003922192,SAN JUAN 30-5 UNIT #14A,24,2021-01-13 16:50:07,36.47,1433.61,346.3,1.0,224.01,65.3,105.3,,0.02,1.84,3340.0,3036.0,304.0,40.9,39.97,39.1,0.8,2.6,2.6,2.6,121.44,121.65,119.34,1.41,244.0,1.8,,25.8,226.3,0,4.1,12.0,2.6,12.72,21.7,1.75,29.1,91.23,1,1.0,0,0,29.1,504.0,0.0,1.0,2.0,49.7,0.6,23.3,28.9,0.05,0.0,8.2,62.7,0.26,0.43,22.0,0.04,0,,99.9,,9.1,0.0,47.57,48.14,0.885,1.179,1.33,44207.70147,29666.0,6.456,1.995,5830,50.5,155.0
3003922192,SAN JUAN 30-5 UNIT #14A,1,2021-01-14 00:13:47,35.2,0.0,80.4,0.8,214.28,60.25,103.75,,0.17,1.93,2823.0,2102.0,721.0,43.6,42.85,42.3,8.4,1.6,1.14,0.8,119.23,119.8,117.58,1.15,671.0,20.3,,2.0,34.5,0,11.2,11.0,1.14,7.82,5.7,1.2,34.1,2.64,1,1.0,1,1,34.1,709.0,0.0,0.0,0.0,43.9,1.1,23.2,29.3,0.15,-0.02,6.9,59.11,2.45,0.17,233.0,0.33,0,,104.7,,13.0,,47.51,48.77,0.8,,,44208.00957,29666.0,6.456,1.995,5830,52.7,38.0
3003922192,SAN JUAN 30-5 UNIT #14A,2,2021-01-14 01:00:50,38.9,0.0,83.8,0.9,205.81,57.03,103.89,,0.16,1.99,2821.0,2100.0,721.0,47.5,46.36,44.9,8.6,1.6,1.2,0.9,119.72,120.4,117.74,1.27,670.0,19.8,,2.9,39.1,0,11.2,8.0,1.2,8.83,5.8,1.2,31.3,3.88,1,1.0,1,2,31.3,244.0,0.0,0.0,0.0,46.1,0.9,23.3,29.2,0.1,0.02,6.3,55.83,2.45,0.17,238.0,0.98,0,,96.6,,14.5,,48.86,49.49,0.805,,,44208.04225,29666.0,6.456,1.995,5830,54.7,41.0
3003922192,SAN JUAN 30-5 UNIT #14A,3,2021-01-14 01:47:51,24.31,1527.51,305.3,1.0,216.08,60.8,104.9,,0.07,2.0,3732.0,3443.0,289.0,44.0,43.7,43.4,3.7,2.3,2.3,2.3,121.64,121.88,118.88,1.05,229.0,9.0,,24.0,83.5,0,3.8,8.0,2.3,18.23,28.2,1.97,32.7,48.05,1,1.0,0,0,32.7,524.0,0.0,0.0,1.0,51.4,0.9,23.3,29.2,0.05,-0.13,7.6,58.5,0.69,0.49,103.0,0.2,0,,105.8,,5.1,0.0,49.9,50.2,0.859,0.85,0.99,44208.0749,29666.0,6.456,1.995,5830,55.1,141.0
3003922192,SAN JUAN 30-5 UNIT #14A,4,2021-01-14 02:50:03,34.25,1527.51,295.8,1.0,214.28,59.8,104.5,,0.05,1.98,2699.0,2410.0,289.0,44.2,44.0,43.8,2.6,1.9,1.9,1.9,121.2,121.55,118.43,1.07,229.0,6.5,,20.9,90.2,0,3.8,19.0,1.9,11.22,11.3,1.39,27.5,50.75,1,1.0,0,0,27.5,455.0,0.0,0.0,1.0,51.6,0.6,23.3,28.9,0.1,-0.16,7.4,57.9,0.96,0.27,72.0,0.16,0,,100.3,,4.7,0.0,49.53,49.92,0.863,0.868,1.01,44208.11809,29666.0,6.456,1.995,5830,54.2,138.0
3003922192,SAN JUAN 30-5 UNIT #14A,5,2021-01-14 03:35:02,26.47,1494.87,363.5,1.0,220.17,63.1,105.68,,0.06,1.96,2872.0,2578.0,294.0,41.9,41.85,41.8,2.6,2.6,2.6,2.6,121.3,121.49,119.77,0.88,234.0,6.0,,30.8,69.3,0,3.9,19.0,2.6,11.0,14.1,1.49,28.6,38.1,1,1.0,0,0,28.6,407.0,0.0,0.0,1.0,51.1,0.6,23.3,28.9,0.08,-0.26,7.8,60.5,0.6,0.33,72.0,0.18,0,,98.9,,4.8,0.0,50.74,51.23,0.865,0.639,0.74,44208.14933,29666.0,6.456,1.995,5830,53.8,165.0
3003922192,SAN JUAN 30-5 UNIT #14A,6,2021-01-14 04:22:54,33.42,1433.61,344.2,1.0,217.15,61.4,105.14,,0.07,2.01,2404.0,2100.0,304.0,43.2,43.07,43.0,3.7,2.6,2.6,2.6,120.62,120.83,119.16,0.93,244.0,8.6,,28.2,62.3,0,4.1,13.0,2.6,8.9,6.2,1.22,29.8,34.68,1,1.0,0,0,29.8,499.0,0.0,0.0,1.0,51.9,0.5,23.3,28.8,0.13,-0.07,7.4,58.8,1.08,0.17,103.0,0.21,0,,94.9,,5.7,0.0,50.18,50.56,0.852,0.602,0.71,44208.18257,29666.0,6.456,1.995,5830,55.4,159.0
3003922192,SAN JUAN 30-5 UNIT #14A,7,2021-01-14 05:02:58,38.05,1404.82,304.2,1.0,217.87,61.8,104.5,,0.08,1.95,2611.0,2302.0,309.0,43.2,42.57,41.8,4.3,2.2,2.2,2.2,120.57,120.85,118.43,1.15,249.0,9.9,,20.5,93.8,0,4.2,19.0,2.2,10.33,9.3,1.32,31.0,47.13,1,1.0,0,0,31.0,488.0,0.0,0.0,1.0,49.0,0.8,23.3,29.1,0.07,-0.06,7.8,59.6,1.32,0.23,119.0,0.24,0,,98.7,,5.3,0.0,49.13,49.65,0.846,0.846,1.0,44208.21039,29666.0,6.456,1.995,5830,53.3,140.0
3003922192,SAN JUAN 30-5 UNIT #14A,8,2021-01-14 05:46:29,42.79,1439.51,287.8,1.0,216.8,61.2,104.54,,0.09,1.94,2403.0,2100.0,303.0,42.7,42.6,42.5,4.6,2.2,2.2,2.2,120.37,120.65,118.48,1.19,243.0,11.1,,26.4,127.0,0,4.1,16.0,2.2,9.48,6.0,1.21,30.2,56.33,1,1.0,0,0,30.2,499.0,0.0,0.0,1.0,48.8,0.7,23.3,29.0,0.05,-0.16,7.1,59.0,1.44,0.17,127.0,0.25,0,,95.6,,6.9,0.0,50.29,51.05,0.838,0.907,1.08,44208.24061,29666.0,6.456,1.995,5830,54.3,133.0
3003922192,SAN JUAN 30-5 UNIT #14A,9,2021-01-14 06:26:32,43.56,1031.86,161.7,1.0,215.0,60.93,103.89,,0.06,1.94,2499.0,2100.0,399.0,42.7,42.14,41.7,3.0,1.8,1.57,1.3,119.98,120.43,117.73,1.26,339.0,6.9,,6.7,136.7,0,5.7,10.0,1.57,8.53,6.3,1.22,30.1,20.98,1,1.0,0,0,30.1,443.0,0.0,0.0,1.0,50.1,0.4,23.3,28.7,0.1,0.0,7.3,59.37,1.04,0.17,83.0,0.19,0,,97.9,,7.4,0.0,48.54,49.43,0.855,1.134,1.33,44208.26843,29666.0,6.456,1.995,5830,53.4,75.0
3003922192,SAN JUAN 30-5 UNIT #14A,10,2021-01-14 07:08:11,34.95,1335.11,272.7,1.0,219.82,62.9,103.84,,0.06,1.93,2423.0,2100.0,323.0,40.5,40.3,39.9,3.0,2.0,2.0,2.0,120.06,120.4,117.68,0.98,262.0,7.8,,16.6,75.7,0,4.4,10.0,2.0,8.18,6.2,1.22,28.1,39.2,1,1.0,0,0,28.1,624.0,0.0,0.0,1.0,49.8,0.5,23.3,28.8,0.1,-0.07,7.3,60.9,1.07,0.17,83.0,0.13,0,,96.8,,5.8,0.0,48.95,49.76,0.852,0.776,0.91,44208.29735,29666.0,6.456,1.995,5830,53.4,124.0
3003922192,SAN JUAN 30-5 UNIT #14A,11,2021-01-14 07:48:34,43.06,1416.19,307.0,1.0,215.36,60.4,104.46,,0.06,2.07,2408.0,2099.0,309.0,43.4,42.93,42.5,2.8,2.2,2.2,2.2,120.07,120.31,118.38,1.2,247.0,7.4,,21.8,180.4,0,4.1,10.0,2.2,7.55,6.3,1.22,29.3,72.35,1,1.0,0,0,29.3,618.0,0.0,1.0,1.0,53.8,0.4,23.3,28.7,0.15,-0.12,7.3,58.2,1.08,0.17,78.0,0.13,0,,90.5,,8.7,0.0,50.97,51.67,0.854,1.002,1.17,44208.32539,29666.0,6.456,1.995,5830,57.0,143.0
3003922192,SAN JUAN 30-5 UNIT #14A,12,2021-01-14 08:28:42,48.67,1210.38,230.6,1.0,215.0,60.6,104.32,,0.08,1.94,2450.0,2100.0,350.0,43.0,42.55,41.7,4.4,2.0,1.85,1.7,119.97,120.27,118.22,1.38,289.0,10.2,,13.4,229.6,0,4.8,20.0,1.85,8.7,6.1,1.21,30.3,68.16,1,1.0,0,0,30.3,629.0,0.0,1.0,1.0,48.5,0.6,23.3,28.9,0.1,-0.08,7.5,58.75,1.41,0.17,122.0,0.19,0,,97.5,,9.4,0.0,48.8,49.56,0.841,1.196,1.42,44208.35326,29666.0,6.456,1.995,5830,52.9,107.0
3003922192,SAN JUAN 30-5 UNIT #14A,13,2021-01-14 09:09:32,43.11,1433.61,308.4,1.0,215.0,60.2,104.34,,0.05,2.0,2405.0,2099.0,306.0,44.0,43.6,43.4,2.2,2.4,2.4,2.4,120.01,120.26,118.25,1.2,244.0,6.0,,24.7,170.3,0,4.1,10.0,2.4,9.52,6.2,1.21,29.7,71.73,1,1.0,0,0,29.7,629.0,0.0,0.0,1.0,52.2,0.5,23.3,28.8,0.15,-0.27,6.9,57.8,0.72,0.17,61.0,0.1,0,,96.6,,7.7,0.0,49.45,49.93,0.857,0.998,1.16,44208.38162,29666.0,6.456,1.995,5830,54.4,143.0
3003922192,SAN JUAN 30-5 UNIT #14A,14,2021-01-14 09:49:37,44.06,1388.1,316.8,1.0,217.87,61.8,104.58,,0.07,2.01,2412.0,2100.0,312.0,43.6,42.83,41.8,3.4,2.7,2.7,2.7,120.07,120.3,118.52,1.23,252.0,8.3,,26.4,186.2,0,4.2,9.0,2.7,10.62,6.0,1.21,29.5,75.58,1,1.0,0,0,29.5,665.0,0.0,1.0,1.0,51.2,0.7,23.3,29.0,0.15,-0.19,7.3,59.1,1.07,0.17,94.0,0.14,0,,100.2,,8.6,0.0,48.97,49.49,0.848,1.021,1.2,44208.40946,29666.0,6.456,1.995,5830,54.6,145.0
3003922192,SAN JUAN 30-5 UNIT #14A,15,2021-01-14 10:29:49,32.12,1340.23,261.8,1.0,217.87,61.8,104.53,,0.07,2.01,2421.0,2100.0,321.0,42.6,41.58,41.1,3.8,2.6,2.4,2.2,120.0,120.26,118.47,0.9,261.0,8.3,,13.6,59.3,0,4.4,10.0,2.4,10.82,6.0,1.21,30.8,26.82,1,1.0,0,0,30.8,635.0,0.0,0.0,1.0,51.1,0.7,23.3,29.0,0.05,-0.14,7.1,59.4,1.07,0.17,105.0,0.17,0,,97.4,,15.9,0.0,49.38,50.37,0.847,0.695,0.82,44208.43737,29666.0,6.456,1.995,5830,54.9,120.0
3003922192,SAN JUAN 30-5 UNIT #14A,16,2021-01-14 11:10:10,41.96,0.0,88.5,0.0,212.28,60.25,102.94,,0.06,1.95,2821.0,2100.0,721.0,43.4,42.39,40.9,2.8,2.1,1.49,1.2,119.48,120.44,116.66,1.37,721.0,7.4,,3.0,81.4,0,12.0,19.0,1.49,8.17,6.1,1.21,28.5,3.8,1,1.0,1,1,28.5,374.0,0.0,0.0,1.0,50.3,0.6,23.3,28.9,0.15,-0.17,7.1,58.76,0.92,0.17,78.0,0.21,0,,97.5,,6.0,,47.5,48.67,0.854,,,44208.46539,29666.0,6.456,1.995,5830,53.3,42.0
3003922192,SAN JUAN 30-5 UNIT #14A,17,2021-01-14 11:57:11,39.4,0.0,83.2,2.9,213.92,59.35,103.61,,0.1,1.89,2982.0,2261.0,721.0,44.2,43.46,42.9,5.2,2.2,1.53,1.2,119.64,120.36,117.42,1.36,548.0,12.2,,2.1,53.0,0,9.1,10.0,1.53,9.87,8.4,1.29,31.4,2.84,1,1.0,1,2,31.4,715.0,0.0,0.0,0.0,46.5,1.0,23.3,29.3,0.05,-0.09,6.9,57.83,1.45,0.24,144.0,0.2,0,,98.4,,18.6,,48.28,49.64,0.833,,,44208.49804,29666.0,6.456,1.995,5830,52.9,39.0
3003922192,SAN JUAN 30-5 UNIT #14A,18,2021-01-14 12:46:53,29.91,1128.39,198.6,1.0,212.65,60.6,104.2,,0.06,1.96,3091.0,2720.0,371.0,44.0,43.28,42.6,3.1,2.3,2.1,1.9,120.83,121.19,118.09,1.07,310.0,7.6,,11.0,87.1,0,5.2,10.0,2.1,12.22,16.2,1.56,32.0,35.84,1,1.0,0,0,32.0,396.0,0.0,0.0,1.0,50.5,0.8,23.3,29.1,0.13,-0.05,7.2,58.5,0.84,0.35,86.0,0.22,0,,99.6,,4.8,0.0,48.86,49.26,0.859,0.888,1.03,44208.53256,29666.0,6.456,1.995,5830,53.6,93.0
3003922192,SAN JUAN 30-5 UNIT #14A,19,2021-01-14 13:38:24,23.74,1568.61,406.0,1.0,224.53,,105.15,,,1.92,3749.0,3466.0,283.0,42.1,41.3,40.5,-0.3,,,,122.05,122.24,119.17,1.03,223.0,0.0,,39.2,102.4,0,3.7,19.0,,18.17,29.0,2.01,28.7,69.83,1,1.0,0,0,28.7,660.0,0.0,0.0,2.0,53.5,0.5,23.3,28.8,0.0,,8.8,,0.0,0.5,3.0,0.0,0,,101.6,,5.5,0.0,49.65,50.06,,0.738,,44208.56833,29666.0,6.456,1.995,5830,53.2,181.0
3003922192,SAN JUAN 30-5 UNIT #14A,20,2021-01-14 14:40:53,38.71,1527.51,349.8,1.0,224.87,65.8,105.34,,,1.9,3393.0,3104.0,289.0,39.4,38.9,38.6,-0.9,2.8,2.8,2.8,122.15,122.42,119.38,1.52,229.0,0.0,,26.7,212.9,0,3.8,19.0,2.8,15.62,23.1,1.81,28.3,92.13,1,1.0,0,0,28.3,89.0,0.0,1.0,2.0,53.5,0.3,23.3,28.6,0.0,,8.2,63.0,0.0,0.44,6.0,0.07,0,,95.4,,9.2,0.0,49.94,50.72,,1.173,,44208.61172,29666.0,6.456,1.995,5830,53.0,156.0
3003922192,SAN JUAN 30-5 UNIT #14A,21,2021-01-14 15:37:26,42.68,1404.82,304.3,1.0,219.46,62.7,104.42,,,1.98,2409.0,2100.0,309.0,41.1,40.97,40.9,-0.4,2.4,2.4,2.4,120.91,121.27,118.34,1.19,249.0,0.0,,18.4,140.0,0,4.2,18.0,2.4,10.43,6.5,1.23,26.5,66.85,1,,0,0,26.5,352.0,0.0,0.0,2.0,54.5,0.2,23.3,28.5,0.07,1.0,6.8,60.3,0.0,0.2,0.0,,0,,93.0,,8.2,0.0,48.91,49.68,0.887,0.991,1.12,44208.651,29666.0,6.456,1.995,5830,54.3,139.0
3003922192,SAN JUAN 30-5 UNIT #14A,22,2021-01-14 16:17:35,45.53,1214.58,208.6,1.0,219.46,63.0,104.13,,0.05,1.95,2448.0,2100.0,348.0,40.3,40.18,40.0,2.4,2.5,2.25,2.0,120.35,120.75,118.01,1.29,288.0,6.0,,9.6,172.5,0,4.8,12.0,2.25,8.58,6.2,1.22,29.7,60.36,1,1.0,0,0,29.7,122.0,0.0,1.0,2.0,50.9,0.5,23.3,28.8,0.13,-0.14,7.2,60.75,0.71,0.17,67.0,0.55,0,,96.4,,7.9,0.0,48.44,49.35,0.862,1.151,1.34,44208.67888,29666.0,6.456,1.995,5830,54.2,95.0
3003922192,SAN JUAN 30-5 UNIT #14A,23,2021-01-14 16:58:23,34.24,1290.77,270.2,1.0,219.11,62.5,103.76,,0.07,1.89,2473.0,2141.0,332.0,42.1,41.37,40.5,3.2,2.2,2.2,2.2,120.37,120.76,117.59,0.98,271.0,8.3,,16.3,67.0,0,4.5,12.0,2.2,10.07,6.7,1.23,29.6,40.93,1,1.0,0,0,29.6,529.0,0.0,0.0,1.0,48.1,0.7,23.3,29.0,0.1,-0.2,7.1,60.3,1.05,0.2,89.0,0.17,0,,96.1,,4.8,0.0,48.04,48.68,0.852,0.789,0.93,44208.70721,29666.0,6.456,1.995,5830,51.3,123.0
3003922192,SAN JUAN 30-5 UNIT #14A,24,2021-01-14 17:39:36,46.56,1290.77,232.1,1.0,216.44,61.6,103.97,,0.06,2.05,2431.0,2100.0,331.0,42.6,41.85,41.3,3.6,2.4,2.1,1.8,120.06,120.44,117.82,1.31,271.0,7.8,,11.8,198.6,0,4.5,16.0,2.1,10.6,6.0,1.21,30.5,64.14,1,1.0,0,0,30.5,493.0,0.0,1.0,1.0,52.3,0.7,23.3,29.0,0.1,-0.14,7.3,59.5,1.07,0.17,100.0,0.2,0,,95.5,,8.3,0.0,49.51,50.33,0.85,1.166,1.37,44208.73583,29666.0,6.456,1.995,5830,55.9,107.0
3003922192,SAN JUAN 30-5 UNIT #14A,25,2021-01-14 18:20:07,34.45,1281.32,277.8,1.0,218.58,62.2,103.74,,0.09,1.88,2433.0,2100.0,333.0,42.3,41.53,41.0,4.2,1.9,1.9,1.9,120.09,120.45,117.57,0.97,273.0,10.6,,17.7,68.0,0,4.6,13.0,1.9,9.12,5.9,1.2,30.3,38.53,1,1.0,0,0,30.3,529.0,0.0,0.0,1.0,46.7,0.8,23.3,29.1,0.1,-0.19,6.9,60.3,1.42,0.17,116.0,0.22,0,,100.1,,4.0,0.0,47.81,48.39,0.839,0.763,0.91,44208.76397,29666.0,6.456,1.995,5830,50.9,127.0
3003922192,SAN JUAN 30-5 UNIT #14A,1,2021-01-15 00:01:56,41.65,0.0,104.8,1.0,207.86,59.2,103.31,,0.08,1.91,2821.0,2100.0,721.0,45.8,43.81,41.8,3.8,2.0,1.3,1.0,119.44,120.25,117.08,1.36,664.0,9.7,,4.1,54.8,0,11.1,20.0,1.3,7.93,6.1,1.21,30.6,4.72,1,1.0,1,1,30.6,152.0,0.0,0.0,0.0,48.0,0.6,23.3,28.9,0.25,-0.14,7.3,57.9,1.23,0.17,105.0,0.69,0,,98.0,,3.7,,48.0,48.77,0.845,,,44209.00134,29666.0,6.456,1.995,5830,51.8,50.0
3003922192,SAN JUAN 30-5 UNIT #14A,2,2021-01-15 00:48:57,34.92,0.0,75.5,1.0,211.55,58.13,103.66,,0.15,1.92,2821.0,2100.0,721.0,45.6,44.8,44.0,7.5,1.8,1.25,0.9,119.23,119.83,117.47,1.14,663.0,17.8,,1.9,46.7,0,11.1,11.0,1.25,7.95,5.7,1.19,34.3,3.06,1,1.0,1,2,34.3,269.0,0.0,0.0,0.0,44.5,1.1,23.2,29.3,0.2,-0.06,6.9,56.88,2.14,0.17,208.0,0.77,0,,101.1,,3.2,,49.23,50.12,0.81,,,44209.03399,29666.0,6.456,1.995,5830,52.1,36.0
